student_id,college_id,subject_id,rank,score
561,9,4,9,470
562,1,3,1,0
562,12,2,2,320
562,18,4,3,80
562,8,2,4,320
562,5,1,5,70
563,9,4,1,270
563,10,3,2,270
563,18,4,3,270
563,5,1,4,80
563,6,3,5,270
563,4,3,6,270
563,11,4,7,270
563,3,3,8,270
563,12,2,9,300
563,20,1,10,80
564,5,1,1,370
564,17,3,2,480
564,13,3,3,480
564,6,3,4,480
564,20,1,5,370
564,10,3,6,480
564,8,2,7,450
564,2,2,8,450
564,19,2,9,450
565,17,3,1,60
565,11,4,2,300
565,5,1,3,140
565,19,2,4,430
565,20,1,5,140
566,7,3,1,160
566,16,2,2,10
566,4,3,3,160
566,13,3,4,160
566,11,4,5,60
566,2,2,6,10
567,15,1,1,140
567,1,3,2,350
567,8,2,3,470
567,12,2,4,470
567,3,3,5,350
567,4,3,6,350
567,5,1,7,140
568,5,1,1,280
568,2,2,2,210
568,10,3,3,340
568,3,3,4,340
568,13,3,5,340
568,6,3,6,340
568,20,1,7,280
568,19,2,8,210
569,16,2,1,150
569,2,2,2,150
569,8,2,3,150
569,10,3,4,470
569,17,3,5,470
569,9,4,6,20
569,18,4,7,20
569,1,3,8,470
569,13,3,9,470
570,20,1,1,370
570,9,4,2,370
570,14,2,3,260
570,10,3,4,110
570,12,2,5,260
570,4,3,6,110
570,18,4,7,370
570,1,3,8,110
570,8,2,9,260
571,19,2,1,440
571,12,2,2,440
571,3,3,3,260
571,18,4,4,50
571,2,2,5,440
571,20,1,6,60
571,1,3,7,260
571,9,4,8,50
571,6,3,9,260
572,13,3,1,440
572,1,3,2,440
572,4,3,3,440
572,8,2,4,190
572,19,2,5,190
572,7,3,6,440
573,12,2,1,440
573,3,3,2,270
573,1,3,3,270
573,5,1,4,300
573,19,2,5,440
573,11,4,6,120
573,10,3,7,270
573,20,1,8,300
573,7,3,9,270
574,3,3,1,70
574,14,2,2,130
574,20,1,3,200
574,13,3,4,70
574,12,2,5,130
574,11,4,6,470
574,19,2,7,130
574,9,4,8,470
575,12,2,1,430
575,1,3,2,50
575,16,2,3,430
575,14,2,4,430
575,5,1,5,290
575,18,4,6,350
575,8,2,7,430
575,3,3,8,50
576,9,4,1,450
576,18,4,2,450
576,16,2,3,40
576,7,3,4,230
576,8,2,5,40
576,1,3,6,230
576,19,2,7,40
576,20,1,8,120
576,11,4,9,450
577,3,3,1,30
577,7,3,2,30
577,2,2,3,480
577,8,2,4,480
577,12,2,5,480
578,17,3,1,490
578,20,1,2,410
578,15,1,3,410
578,10,3,4,490
578,4,3,5,490
578,1,3,6,490
579,3,3,1,290
579,20,1,2,200
579,5,1,3,200
579,14,2,4,20
579,19,2,5,20
579,16,2,6,20
579,8,2,7,20
579,2,2,8,20
579,13,3,9,290
579,12,2,10,20
580,19,2,1,30
580,6,3,2,100
580,8,2,3,30
580,17,3,4,100
580,18,4,5,490
580,14,2,6,30
581,14,2,1,120
581,16,2,2,120
581,17,3,3,120
581,11,4,4,10
581,8,2,5,120
582,3,3,1,30
582,9,4,2,350
582,12,2,3,310
582,19,2,4,310
582,13,3,5,30
582,16,2,6,310
582,2,2,7,310
583,12,2,1,150
583,14,2,2,150
583,17,3,3,100
583,13,3,4,100
583,3,3,5,100
583,18,4,6,90
583,4,3,7,100
583,10,3,8,100
584,12,2,1,360
584,9,4,2,250
584,1,3,3,230
584,11,4,4,250
584,3,3,5,230
585,1,3,1,350
585,6,3,2,350
585,9,4,3,260
585,11,4,4,260
585,5,1,5,170
585,13,3,6,350
585,15,1,7,170
585,2,2,8,340
586,1,3,1,240
586,8,2,2,330
586,5,1,3,310
586,3,3,4,240
586,10,3,5,240
586,9,4,6,140
587,7,3,1,30
587,13,3,2,30
587,12,2,3,10
587,1,3,4,30
587,14,2,5,10
587,20,1,6,320
587,5,1,7,320
588,3,3,1,110
588,13,3,2,110
588,8,2,3,430
588,16,2,4,430
588,9,4,5,130
588,15,1,6,200
588,7,3,7,110
588,1,3,8,110
588,19,2,9,430
588,17,3,10,110
589,7,3,1,380
589,2,2,2,370
589,18,4,3,30
589,10,3,4,380
589,12,2,5,370
589,15,1,6,190
589,13,3,7,380
590,6,3,1,70
590,11,4,2,260
590,18,4,3,260
590,1,3,4,70
590,9,4,5,260
590,16,2,6,30
590,15,1,7,320
590,17,3,8,70
590,13,3,9,70
591,16,2,1,480
591,17,3,2,130
591,3,3,3,130
591,14,2,4,480
591,15,1,5,20
591,12,2,6,480
591,8,2,7,480
592,20,1,1,20
592,5,1,2,20
592,9,4,3,200
592,19,2,4,310
592,13,3,5,100
592,4,3,6,100
593,13,3,1,80
593,9,4,2,270
593,15,1,3,30
593,8,2,4,30
593,14,2,5,30
593,20,1,6,30
593,10,3,7,80
593,11,4,8,270
593,7,3,9,80
594,19,2,1,130
594,4,3,2,30
594,12,2,3,130
594,3,3,4,30
594,17,3,5,30
594,7,3,6,30
594,20,1,7,200
594,1,3,8,30
594,8,2,9,130
594,18,4,10,220
595,17,3,1,130
595,20,1,2,330
595,4,3,3,130
595,18,4,4,310
595,13,3,5,130
595,2,2,6,250
595,5,1,7,330
595,16,2,8,250
596,13,3,1,150
596,19,2,2,90
596,5,1,3,150
596,20,1,4,150
596,4,3,5,150
596,3,3,6,150
597,7,3,1,260
597,19,2,2,70
597,6,3,3,260
597,12,2,4,70
597,3,3,5,260
597,2,2,6,70
597,15,1,7,30
597,16,2,8,70
598,6,3,1,330
598,10,3,2,330
598,13,3,3,330
598,3,3,4,330
598,9,4,5,340
598,16,2,6,320
598,8,2,7,320
598,15,1,8,440
598,20,1,9,440
599,12,2,1,440
599,19,2,2,440
599,11,4,3,60
599,6,3,4,190
599,1,3,5,190
600,9,4,1,440
600,18,4,2,440
600,1,3,3,390
600,5,1,4,110
600,12,2,5,120
601,19,2,1,480
601,3,3,2,220
601,2,2,3,480
601,9,4,4,220
601,11,4,5,220
601,13,3,6,220
601,4,3,7,220
602,19,2,1,120
602,12,2,2,120
602,11,4,3,180
602,14,2,4,120
602,5,1,5,110
602,9,4,6,180
602,4,3,7,480
603,20,1,1,460
603,15,1,2,460
603,9,4,3,0
603,7,3,4,460
603,8,2,5,450
603,1,3,6,460
603,12,2,7,450
603,13,3,8,460
603,4,3,9,460
604,4,3,1,450
604,16,2,2,60
604,5,1,3,170
604,14,2,4,60
604,6,3,5,450
604,3,3,6,450
604,13,3,7,450
605,12,2,1,210
605,15,1,2,430
605,3,3,3,290
605,6,3,4,290
605,5,1,5,430
606,20,1,1,200
606,2,2,2,350
606,9,4,3,470
606,17,3,4,410
606,4,3,5,410
606,18,4,6,470
606,13,3,7,410
607,11,4,1,400
607,7,3,2,240
607,16,2,3,200
607,19,2,4,200
607,5,1,5,430
607,9,4,6,400
608,20,1,1,110
608,12,2,2,200
608,9,4,3,420
608,5,1,4,110
608,14,2,5,200
608,19,2,6,200
608,11,4,7,420
609,7,3,1,50
609,12,2,2,440
609,2,2,3,440
609,6,3,4,50
609,9,4,5,480
609,15,1,6,70
609,5,1,7,70
609,3,3,8,50
610,11,4,1,40
610,1,3,2,100
610,9,4,3,40
610,14,2,4,450
610,4,3,5,100
611,2,2,1,0
611,19,2,2,0
611,12,2,3,0
611,11,4,4,0
611,4,3,5,150
611,10,3,6,150
612,9,4,1,390
612,13,3,2,430
612,8,2,3,420
612,19,2,4,420
612,5,1,5,30
612,17,3,6,430
612,2,2,7,420
612,20,1,8,30
612,1,3,9,430
613,8,2,1,430
613,2,2,2,430
613,16,2,3,430
613,19,2,4,430
613,17,3,5,170
613,20,1,6,270
613,9,4,7,230
613,4,3,8,170
614,6,3,1,370
614,3,3,2,370
614,15,1,3,20
614,4,3,4,370
614,7,3,5,370
614,16,2,6,370
614,17,3,7,370
614,9,4,8,310
615,5,1,1,10
615,7,3,2,190
615,20,1,3,10
615,3,3,4,190
615,19,2,5,240
615,2,2,6,240
615,6,3,7,190
615,10,3,8,190
615,14,2,9,240
615,18,4,10,370
616,4,3,1,330
616,14,2,2,100
616,7,3,3,330
616,10,3,4,330
616,9,4,5,60
616,19,2,6,100
616,12,2,7,100
616,17,3,8,330
617,6,3,1,210
617,2,2,2,370
617,15,1,3,110
617,7,3,4,210
617,9,4,5,160
617,17,3,6,210
617,14,2,7,370
617,1,3,8,210
618,8,2,1,290
618,10,3,2,210
618,1,3,3,210
618,2,2,4,290
618,4,3,5,210
618,19,2,6,290
619,17,3,1,380
619,2,2,2,190
619,3,3,3,380
619,9,4,4,120
619,19,2,5,190
619,1,3,6,380
619,8,2,7,190
619,14,2,8,190
619,5,1,9,120
620,10,3,1,300
620,1,3,2,300
620,2,2,3,250
620,11,4,4,280
620,3,3,5,300
621,16,2,1,370
621,19,2,2,370
621,18,4,3,410
621,4,3,4,210
621,11,4,5,410
621,9,4,6,410
622,11,4,1,450
622,3,3,2,180
622,20,1,3,10
622,12,2,4,50
622,5,1,5,10
622,8,2,6,50
623,2,2,1,30
623,12,2,2,30
623,3,3,3,230
623,15,1,4,110
623,14,2,5,30
623,19,2,6,30
624,7,3,1,130
624,10,3,2,130
624,15,1,3,150
624,6,3,4,130
624,17,3,5,130
624,9,4,6,10
624,8,2,7,290
624,5,1,8,150
624,16,2,9,290
624,18,4,10,10
625,19,2,1,290
625,4,3,2,60
625,11,4,3,120
625,16,2,4,290
625,10,3,5,60
626,16,2,1,480
626,19,2,2,480
626,3,3,3,330
626,15,1,4,0
626,8,2,5,480
626,1,3,6,330
626,17,3,7,330
626,7,3,8,330
626,5,1,9,0
627,10,3,1,330
627,7,3,2,330
627,6,3,3,330
627,2,2,4,250
627,9,4,5,160
627,16,2,6,250
627,8,2,7,250
627,13,3,8,330
627,12,2,9,250
628,11,4,1,370
628,15,1,2,480
628,3,3,3,340
628,4,3,4,340
628,12,2,5,210
628,17,3,6,340
628,9,4,7,370
628,10,3,8,340
629,20,1,1,310
629,10,3,2,430
629,11,4,3,430
629,14,2,4,100
629,2,2,5,100
629,15,1,6,310
629,8,2,7,100
629,1,3,8,430
629,6,3,9,430
629,17,3,10,430
630,8,2,1,170
630,15,1,2,490
630,16,2,3,170
630,19,2,4,170
630,3,3,5,440
630,10,3,6,440
630,20,1,7,490
631,1,3,1,480
631,8,2,2,200
631,16,2,3,200
631,12,2,4,200
631,14,2,5,200
631,20,1,6,70
631,2,2,7,200
632,3,3,1,230
632,4,3,2,230
632,6,3,3,230
632,17,3,4,230
632,10,3,5,230
632,12,2,6,320
633,16,2,1,310
633,19,2,2,310
633,18,4,3,310
633,12,2,4,310
633,20,1,5,90
634,13,3,1,300
634,1,3,2,300
634,18,4,3,350
634,11,4,4,350
634,15,1,5,10
635,12,2,1,250
635,8,2,2,250
635,17,3,3,180
635,20,1,4,450
635,11,4,5,410
635,16,2,6,250
635,6,3,7,180
635,5,1,8,450
636,7,3,1,310
636,16,2,2,160
636,8,2,3,160
636,15,1,4,240
636,13,3,5,310
636,20,1,6,240
637,20,1,1,480
637,8,2,2,280
637,2,2,3,280
637,16,2,4,280
637,4,3,5,450
637,6,3,6,450
637,17,3,7,450
637,1,3,8,450
638,16,2,1,170
638,13,3,2,460
638,15,1,3,400
638,3,3,4,460
638,2,2,5,170
639,12,2,1,150
639,18,4,2,300
639,5,1,3,70
639,9,4,4,300
639,13,3,5,250
639,4,3,6,250
639,3,3,7,250
640,1,3,1,30
640,8,2,2,180
640,19,2,3,180
640,3,3,4,30
640,20,1,5,170
640,7,3,6,30
640,5,1,7,170
640,10,3,8,30
640,2,2,9,180
641,16,2,1,150
641,5,1,2,420
641,20,1,3,420
641,10,3,4,200
641,18,4,5,190
641,12,2,6,150
641,15,1,7,420
641,19,2,8,150
642,14,2,1,360
642,12,2,2,360
642,1,3,3,390
642,16,2,4,360
642,18,4,5,310
642,20,1,6,190
642,7,3,7,390
642,13,3,8,390
642,15,1,9,190
643,9,4,1,150
643,6,3,2,130
643,13,3,3,130
643,14,2,4,460
643,8,2,5,460
643,12,2,6,460
644,14,2,1,320
644,20,1,2,40
644,7,3,3,320
644,8,2,4,320
644,4,3,5,320
645,4,3,1,50
645,13,3,2,50
645,7,3,3,50
645,1,3,4,50
645,16,2,5,300
645,5,1,6,230
645,17,3,7,50
645,15,1,8,230
646,2,2,1,470
646,17,3,2,100
646,9,4,3,110
646,4,3,4,100
646,15,1,5,10
646,1,3,6,100
647,8,2,1,380
647,4,3,2,190
647,13,3,3,190
647,11,4,4,140
647,14,2,5,380
647,17,3,6,190
647,20,1,7,110
647,1,3,8,190
648,11,4,1,400
648,13,3,2,210
648,2,2,3,330
648,19,2,4,330
648,8,2,5,330
649,19,2,1,350
649,5,1,2,340
649,14,2,3,350
649,11,4,4,240
649,3,3,5,370
649,13,3,6,370
649,17,3,7,370
649,4,3,8,370
650,3,3,1,70
650,10,3,2,70
650,17,3,3,70
650,5,1,4,40
650,13,3,5,70
650,18,4,6,320
650,20,1,7,40
651,7,3,1,170
651,5,1,2,30
651,3,3,3,170
651,11,4,4,270
651,18,4,5,270
651,19,2,6,490
651,8,2,7,490
651,4,3,8,170
652,1,3,1,320
652,15,1,2,250
652,12,2,3,420
652,17,3,4,320
652,6,3,5,320
652,5,1,6,250
653,10,3,1,410
653,14,2,2,240
653,19,2,3,240
653,20,1,4,230
653,9,4,5,160
653,8,2,6,240
653,13,3,7,410
653,2,2,8,240
653,3,3,9,410
653,6,3,10,410
654,4,3,1,210
654,5,1,2,290
654,18,4,3,30
654,1,3,4,210
654,17,3,5,210
654,9,4,6,30
654,16,2,7,460
654,20,1,8,290
655,19,2,1,360
655,10,3,2,350
655,18,4,3,460
655,1,3,4,350
655,7,3,5,350
655,5,1,6,60
655,8,2,7,360
655,6,3,8,350
655,14,2,9,360
656,13,3,1,360
656,12,2,2,360
656,16,2,3,360
656,6,3,4,360
656,8,2,5,360
657,11,4,1,380
657,18,4,2,380
657,3,3,3,130
657,2,2,4,70
657,14,2,5,70
657,8,2,6,70
657,1,3,7,130
658,3,3,1,10
658,18,4,2,120
658,11,4,3,120
658,13,3,4,10
658,7,3,5,10
658,9,4,6,120
658,17,3,7,10
658,6,3,8,10
658,14,2,9,480
658,12,2,10,480
659,18,4,1,470
659,9,4,2,470
659,10,3,3,490
659,5,1,4,450
659,17,3,5,490
660,4,3,1,390
660,16,2,2,470
660,19,2,3,470
660,12,2,4,470
660,14,2,5,470
661,8,2,1,420
661,6,3,2,170
661,10,3,3,170
661,12,2,4,420
661,15,1,5,290
661,16,2,6,420
661,14,2,7,420
661,18,4,8,150
661,3,3,9,170
661,20,1,10,290
662,2,2,1,150
662,18,4,2,420
662,17,3,3,0
662,9,4,4,420
662,16,2,5,150
662,1,3,6,0
663,11,4,1,180
663,1,3,2,290
663,16,2,3,460
663,13,3,4,290
663,6,3,5,290
663,3,3,6,290
663,7,3,7,290
663,17,3,8,290
663,8,2,9,460
664,8,2,1,340
664,19,2,2,340
664,15,1,3,140
664,17,3,4,0
664,14,2,5,340
665,18,4,1,220
665,20,1,2,230
665,3,3,3,430
665,9,4,4,220
665,12,2,5,410
666,16,2,1,180
666,19,2,2,180
666,1,3,3,400
666,14,2,4,180
666,11,4,5,330
666,13,3,6,400
666,20,1,7,180
666,12,2,8,180
666,18,4,9,330
666,17,3,10,400
667,9,4,1,230
667,7,3,2,190
667,11,4,3,230
667,14,2,4,10
667,15,1,5,40
667,13,3,6,190
667,8,2,7,10
667,3,3,8,190
667,20,1,9,40
667,2,2,10,10
668,18,4,1,260
668,20,1,2,450
668,17,3,3,10
668,3,3,4,10
668,15,1,5,450
669,4,3,1,230
669,14,2,2,380
669,12,2,3,380
669,2,2,4,380
669,20,1,5,290
669,16,2,6,380
670,16,2,1,370
670,19,2,2,370
670,15,1,3,350
670,4,3,4,390
670,1,3,5,390
670,2,2,6,370
670,12,2,7,370
670,3,3,8,390
670,10,3,9,390
671,10,3,1,280
671,2,2,2,10
671,18,4,3,50
671,13,3,4,280
671,16,2,5,10
671,11,4,6,50
671,9,4,7,50
671,5,1,8,230
671,17,3,9,280
671,8,2,10,10
672,1,3,1,10
672,8,2,2,350
672,16,2,3,350
672,6,3,4,10
672,10,3,5,10
672,14,2,6,350
672,11,4,7,30
672,4,3,8,10
672,3,3,9,10
673,1,3,1,340
673,6,3,2,340
673,17,3,3,340
673,3,3,4,340
673,9,4,5,400
673,12,2,6,270
673,15,1,7,440
673,5,1,8,440
673,18,4,9,400
673,13,3,10,340
674,11,4,1,430
674,17,3,2,60
674,14,2,3,300
674,6,3,4,60
674,3,3,5,60
674,16,2,6,300
674,5,1,7,200
674,12,2,8,300
675,1,3,1,390
675,14,2,2,150
675,18,4,3,330
675,15,1,4,140
675,11,4,5,330
675,2,2,6,150
676,14,2,1,290
676,16,2,2,290
676,19,2,3,290
676,13,3,4,380
676,7,3,5,380
676,17,3,6,380
676,18,4,7,110
676,11,4,8,110
677,14,2,1,360
677,10,3,2,400
677,4,3,3,400
677,20,1,4,280
677,2,2,5,360
677,9,4,6,260
678,6,3,1,230
678,10,3,2,230
678,2,2,3,120
678,15,1,4,210
678,17,3,5,230
678,12,2,6,120
678,1,3,7,230
678,20,1,8,210
679,16,2,1,80
679,5,1,2,210
679,14,2,3,80
679,19,2,4,80
679,18,4,5,280
679,6,3,6,60
680,4,3,1,480
680,5,1,2,0
680,17,3,3,480
680,15,1,4,0
680,14,2,5,140
681,19,2,1,140
681,1,3,2,30
681,16,2,3,140
681,7,3,4,30
681,8,2,5,140
681,2,2,6,140
682,4,3,1,120
682,12,2,2,200
682,20,1,3,330
682,11,4,4,400
682,1,3,5,120
682,17,3,6,120
682,2,2,7,200
683,2,2,1,340
683,20,1,2,240
683,1,3,3,180
683,10,3,4,180
683,19,2,5,340
683,8,2,6,340
683,4,3,7,180
683,9,4,8,440
683,3,3,9,180
683,7,3,10,180
684,3,3,1,400
684,18,4,2,10
684,10,3,3,400
684,7,3,4,400
684,15,1,5,400
684,2,2,6,30
684,11,4,7,10
684,5,1,8,400
684,4,3,9,400
685,4,3,1,230
685,19,2,2,40
685,8,2,3,40
685,16,2,4,40
685,11,4,5,460
685,9,4,6,460
685,13,3,7,230
685,18,4,8,460
686,19,2,1,390
686,5,1,2,270
686,9,4,3,0
686,1,3,4,370
686,17,3,5,370
686,13,3,6,370
686,16,2,7,390
687,11,4,1,440
687,5,1,2,280
687,8,2,3,360
687,13,3,4,230
687,2,2,5,360
687,1,3,6,230
687,15,1,7,280
688,6,3,1,240
688,13,3,2,240
688,14,2,3,140
688,5,1,4,430
688,12,2,5,140
688,4,3,6,240
688,15,1,7,430
688,8,2,8,140
689,14,2,1,50
689,1,3,2,10
689,5,1,3,90
689,2,2,4,50
689,3,3,5,10
689,16,2,6,50
689,7,3,7,10
689,13,3,8,10
689,19,2,9,50
689,8,2,10,50
690,6,3,1,10
690,19,2,2,90
690,16,2,3,90
690,14,2,4,90
690,18,4,5,410
690,12,2,6,90
690,13,3,7,10
690,17,3,8,10
690,7,3,9,10
690,9,4,10,410
691,8,2,1,340
691,2,2,2,340
691,15,1,3,270
691,19,2,4,340
691,18,4,5,80
691,5,1,6,270
691,17,3,7,200
691,13,3,8,200
692,6,3,1,170
692,15,1,2,210
692,20,1,3,210
692,12,2,4,50
692,11,4,5,80
692,9,4,6,80
692,16,2,7,50
692,8,2,8,50
692,3,3,9,170
692,5,1,10,210
693,9,4,1,410
693,1,3,2,20
693,10,3,3,20
693,3,3,4,20
693,5,1,5,200
694,17,3,1,490
694,11,4,2,400
694,4,3,3,490
694,10,3,4,490
694,19,2,5,380
695,14,2,1,330
695,20,1,2,280
695,8,2,3,330
695,15,1,4,280
695,11,4,5,440
695,10,3,6,80
695,6,3,7,80
695,16,2,8,330
695,13,3,9,80
695,9,4,10,440
696,7,3,1,270
696,3,3,2,270
696,5,1,3,220
696,1,3,4,270
696,16,2,5,120
696,17,3,6,270
697,13,3,1,20
697,7,3,2,20
697,11,4,3,80
697,20,1,4,440
697,18,4,5,80
698,13,3,1,20
698,14,2,2,360
698,11,4,3,240
698,8,2,4,360
698,3,3,5,20
698,16,2,6,360
698,7,3,7,20
698,5,1,8,100
699,5,1,1,170
699,13,3,2,330
699,8,2,3,260
699,9,4,4,340
699,2,2,5,260
699,7,3,6,330
699,17,3,7,330
700,4,3,1,390
700,9,4,2,360
700,17,3,3,390
700,13,3,4,390
700,11,4,5,360
700,14,2,6,150
700,8,2,7,150
701,10,3,1,320
701,16,2,2,150
701,5,1,3,140
701,2,2,4,150
701,4,3,5,320
701,20,1,6,140
701,12,2,7,150
701,18,4,8,460
701,15,1,9,140
702,8,2,1,480
702,18,4,2,420
702,12,2,3,480
702,20,1,4,350
702,19,2,5,480
702,2,2,6,480
702,14,2,7,480
702,3,3,8,20
702,17,3,9,20
703,15,1,1,430
703,4,3,2,250
703,9,4,3,230
703,18,4,4,230
703,17,3,5,250
704,7,3,1,360
704,19,2,2,250
704,6,3,3,360
704,9,4,4,410
704,12,2,5,250
704,11,4,6,410
704,3,3,7,360
704,10,3,8,360
704,14,2,9,250
704,8,2,10,250
705,20,1,1,330
705,11,4,2,190
705,6,3,3,260
705,1,3,4,260
705,5,1,5,330
705,15,1,6,330
706,16,2,1,470
706,3,3,2,470
706,10,3,3,470
706,9,4,4,410
706,2,2,5,470
706,17,3,6,470
706,12,2,7,470
707,18,4,1,160
707,2,2,2,100
707,11,4,3,160
707,16,2,4,100
707,10,3,5,70
707,15,1,6,380
708,19,2,1,90
708,6,3,2,280
708,3,3,3,280
708,15,1,4,400
708,1,3,5,280
708,18,4,6,290
708,8,2,7,90
708,4,3,8,280
709,12,2,1,160
709,5,1,2,240
709,4,3,3,370
709,3,3,4,370
709,13,3,5,370
709,16,2,6,160
709,1,3,7,370
709,10,3,8,370
709,6,3,9,370
709,18,4,10,330
710,15,1,1,80
710,13,3,2,90
710,20,1,3,80
710,6,3,4,90
710,2,2,5,130
710,19,2,6,130
710,11,4,7,190
710,12,2,8,130
711,7,3,1,240
711,5,1,2,190
711,6,3,3,240
711,2,2,4,430
711,3,3,5,240
711,8,2,6,430
712,1,3,1,140
712,5,1,2,280
712,11,4,3,170
712,9,4,4,170
712,19,2,5,0
712,13,3,6,140
713,11,4,1,0
713,5,1,2,400
713,2,2,3,480
713,16,2,4,480
713,12,2,5,480
713,18,4,6,0
713,3,3,7,20
714,16,2,1,10
714,4,3,2,190
714,18,4,3,70
714,17,3,4,190
714,3,3,5,190
714,2,2,6,10
714,10,3,7,190
714,6,3,8,190
715,11,4,1,330
715,18,4,2,330
715,7,3,3,270
715,20,1,4,470
715,6,3,5,270
716,2,2,1,230
716,11,4,2,320
716,15,1,3,210
716,1,3,4,160
716,6,3,5,160
717,5,1,1,360
717,3,3,2,140
717,16,2,3,440
717,20,1,4,360
717,8,2,5,440
717,1,3,6,140
718,16,2,1,360
718,11,4,2,0
718,20,1,3,410
718,2,2,4,360
718,6,3,5,450
718,4,3,6,450
718,15,1,7,410
719,9,4,1,130
719,5,1,2,90
719,19,2,3,60
719,16,2,4,60
719,12,2,5,60
719,15,1,6,90
719,3,3,7,410
719,13,3,8,410
719,1,3,9,410
719,7,3,10,410
720,1,3,1,110
720,16,2,2,20
720,11,4,3,200
720,12,2,4,20
720,9,4,5,200
720,18,4,6,200
720,6,3,7,110
720,2,2,8,20
720,17,3,9,110
721,11,4,1,270
721,13,3,2,430
721,14,2,3,170
721,1,3,4,430
721,17,3,5,430
721,7,3,6,430
721,19,2,7,170
721,9,4,8,270
721,10,3,9,430
722,2,2,1,60
722,7,3,2,180
722,17,3,3,180
722,14,2,4,60
722,20,1,5,290
722,6,3,6,180
722,10,3,7,180
722,19,2,8,60
723,14,2,1,50
723,20,1,2,120
723,12,2,3,50
723,9,4,4,100
723,3,3,5,270
723,18,4,6,100
723,6,3,7,270
723,8,2,8,50
723,13,3,9,270
724,19,2,1,290
724,4,3,2,300
724,17,3,3,300
724,8,2,4,290
724,12,2,5,290
724,10,3,6,300
725,11,4,1,450
725,19,2,2,410
725,13,3,3,480
725,3,3,4,480
725,8,2,5,410
725,18,4,6,450
725,10,3,7,480
725,15,1,8,170
725,9,4,9,450
725,7,3,10,480
726,2,2,1,310
726,5,1,2,480
726,9,4,3,450
726,10,3,4,220
726,8,2,5,310
726,20,1,6,480
726,7,3,7,220
727,16,2,1,440
727,18,4,2,20
727,20,1,3,210
727,13,3,4,20
727,1,3,5,20
727,14,2,6,440
727,10,3,7,20
727,8,2,8,440
728,15,1,1,180
728,18,4,2,340
728,2,2,3,280
728,16,2,4,280
728,11,4,5,340
728,14,2,6,280
728,13,3,7,210
728,12,2,8,280
729,9,4,1,370
729,4,3,2,280
729,15,1,3,20
729,7,3,4,280
729,13,3,5,280
730,13,3,1,170
730,9,4,2,470
730,6,3,3,170
730,14,2,4,0
730,19,2,5,0
730,15,1,6,190
730,18,4,7,470
730,8,2,8,0
731,8,2,1,160
731,15,1,2,140
731,17,3,3,150
731,5,1,4,140
731,12,2,5,160
732,10,3,1,380
732,4,3,2,380
732,18,4,3,210
732,12,2,4,210
732,17,3,5,380
733,4,3,1,350
733,18,4,2,10
733,16,2,3,70
733,17,3,4,350
733,20,1,5,360
733,6,3,6,350
733,11,4,7,10
734,13,3,1,260
734,18,4,2,100
734,1,3,3,260
734,7,3,4,260
734,14,2,5,140
734,9,4,6,100
734,17,3,7,260
734,11,4,8,100
735,18,4,1,480
735,17,3,2,160
735,7,3,3,160
735,11,4,4,480
735,15,1,5,30
735,16,2,6,250
735,6,3,7,160
735,8,2,8,250
735,1,3,9,160
736,8,2,1,470
736,18,4,2,490
736,14,2,3,470
736,13,3,4,330
736,17,3,5,330
737,19,2,1,270
737,5,1,2,390
737,7,3,3,170
737,4,3,4,170
737,13,3,5,170
737,14,2,6,270
737,8,2,7,270
737,15,1,8,390
738,18,4,1,130
738,6,3,2,90
738,10,3,3,90
738,5,1,4,80
738,15,1,5,80
738,9,4,6,130
738,19,2,7,280
738,12,2,8,280
738,1,3,9,90
739,12,2,1,30
739,14,2,2,30
739,16,2,3,30
739,3,3,4,20
739,8,2,5,30
740,17,3,1,340
740,8,2,2,250
740,7,3,3,340
740,4,3,4,340
740,15,1,5,420
740,10,3,6,340
740,3,3,7,340
741,11,4,1,20
741,19,2,2,480
741,1,3,3,140
741,5,1,4,0
741,8,2,5,480
741,6,3,6,140
741,14,2,7,480
741,17,3,8,140
742,6,3,1,210
742,16,2,2,190
742,19,2,3,190
742,20,1,4,120
742,11,4,5,130
742,17,3,6,210
743,5,1,1,0
743,12,2,2,120
743,19,2,3,120
743,2,2,4,120
743,6,3,5,360
743,14,2,6,120
743,4,3,7,360
743,7,3,8,360
743,1,3,9,360
743,9,4,10,290
744,1,3,1,140
744,15,1,2,120
744,18,4,3,150
744,2,2,4,400
744,9,4,5,150
744,16,2,6,400
744,12,2,7,400
744,11,4,8,150
744,17,3,9,140
745,18,4,1,370
745,3,3,2,340
745,12,2,3,290
745,6,3,4,340
745,8,2,5,290
745,17,3,6,340
745,16,2,7,290
746,6,3,1,480
746,14,2,2,460
746,3,3,3,480
746,4,3,4,480
746,11,4,5,480
746,16,2,6,460
746,1,3,7,480
746,13,3,8,480
746,19,2,9,460
746,10,3,10,480
747,3,3,1,250
747,7,3,2,250
747,13,3,3,250
747,19,2,4,30
747,20,1,5,160
747,11,4,6,20
747,12,2,7,30
747,16,2,8,30
748,14,2,1,0
748,12,2,2,0
748,2,2,3,0
748,6,3,4,60
748,9,4,5,340
748,8,2,6,0
748,19,2,7,0
748,20,1,8,110
749,18,4,1,310
749,17,3,2,60
749,8,2,3,120
749,16,2,4,120
749,2,2,5,120
749,3,3,6,60
749,12,2,7,120
750,12,2,1,440
750,2,2,2,440
750,19,2,3,440
750,9,4,4,80
750,16,2,5,440
750,15,1,6,200
750,14,2,7,440
750,8,2,8,440
